Q5T749,C,canonical,  1.000,  1.000,24,  0.099,4,1,1q21.3,152730506,152734529,+,,,Q5T749,375,1,,,,KPRP_HUMAN Keratinocyte proline-rich protein OS=Homo sapiens GN=KPRP PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q86YZ3,C,canonical,  1.000,  1.000,2984,  2.477,59,1,1q21.3,152184558,152196669,-,,,Q86YZ3,376,1,,,,HORN_HUMAN Hornerin OS=Homo sapiens GN=HRNR PE=1 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P60903,C,canonical,  1.000,  1.000,11,  0.249,6,1,1q21.3,151955394,151965054,-,,,P60903,377,1,,,,S10AA_HUMAN Protein S100-A10 OS=Homo sapiens GN=S100A10 PE=1 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P04181,C,canonical,  1.000,  1.000,2,  0.010,2,10,10q26.13,126085876,126107505,-,,,P04181,378,1,,,,""OAT_HUMAN Ornithine aminotransferase, mitochondrial OS=Homo sapiens GN=OAT PE=1 SV=1"",Homo sapiens";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
O43684,C,canonical,  1.000,  1.000,15,  0.080,2,10,10q26.13,124913931,124924881,+,,,O43684,379,4,,,,BUB3_HUMAN Mitotic checkpoint protein BUB3 OS=Homo sapiens GN=BUB3 PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q5VT52,C,canonical,  1.000,  1.000,23,  0.030,2,1,1q21.3,150337184,150414099,+,,,Q5VT52,380,4,,,,RPRD2_HUMAN Regulation of nuclear pre-mRNA domain-containing protein 2 OS=Homo sapiens GN=RPRD2 PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P48147,C,canonical,  1.000,  1.000,5,  0.010,4,6,6q21,105725440,105850959,-,,,P48147,381,1,,,,PPCE_HUMAN Prolyl endopeptidase OS=Homo sapiens GN=PREP PE=1 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P16233,C,canonical,  1.000,  1.000,84,  0.304,10,10,10q25.3,118305443,118327367,+,,,P16233,382,1,,,,LIPP_HUMAN Pancreatic triacylglycerol lipase OS=Homo sapiens GN=PNLIP PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
O43175,C,canonical,  1.000,  1.000,6,  0.021,2,1,1p12,120254510,120286838,+,,,O43175,383,3,,,,SERA_HUMAN D-3-phosphoglycerate dehydrogenase OS=Homo sapiens GN=PHGDH PE=1 SV=4,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q00013,C,canonical,  1.000,  1.000,3,  0.011,2,X,Xq28,154006959,154033796,-,,,Q00013,384,4,,,,EM55_HUMAN 55 kDa erythrocyte membrane protein OS=Homo sapiens GN=MPP1 PE=1 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q13641,C,canonical,  1.000,  1.000,24,  0.103,4,6,6q14.1,83073348,83080545,+,,,Q13641,385,1,,,,TPBG_HUMAN Trophoblast glycoprotein OS=Homo sapiens GN=TPBG PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P61163,C,canonical,  1.000,  1.000,7,  0.033,2,10,10q24.32,104238986,104262468,-,,,P61163,386,4,,,,ACTZ_HUMAN Alpha-centractin OS=Homo sapiens GN=ACTR1A PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q14978,C,canonical,  1.000,  1.000,7,  0.016,5,10,10q24.32,103912117,103923623,+,,,Q14978,387,3,,,,NOLC1_HUMAN Nucleolar and coiled-body phosphoprotein 1 OS=Homo sapiens GN=NOLC1 PE=1 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q12882,C,canonical,  1.000,  1.000,5,  0.008,2,1,1p21.3,97543299,98386579,-,,,Q12882,388,3,,,,DPYD_HUMAN Dihydropyrimidine dehydrogenase [NADP(+)] OS=Homo sapiens GN=DPYD PE=1 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P48507,C,canonical,  1.000,  1.000,30,  0.247,3,1,1p22.1,94350761,94374966,-,,,P48507,389,2,,,,GSH0_HUMAN Glutamate--cysteine ligase regulatory subunit OS=Homo sapiens GN=GCLM PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q14CN2,C,canonical,  1.000,  1.000,5,  0.010,2,1,1p22.3,87012761,87046437,+,,,Q14CN2,390,2,,,,CLCA4_HUMAN Calcium-activated chloride channel regulator 4 OS=Homo sapiens GN=CLCA4 PE=1 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q9HBW9,C,canonical,  1.000,  1.000,22,  0.062,3,1,1p31.1,79355449,79472403,-,,,Q9HBW9,391,1,,,,""ELTD1_HUMAN EGF, latrophilin and seven transmembrane domain-containing protein 1 OS=Homo sapiens GN=ELTD1 PE=1 SV=3"",Homo sapiens";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
O75487,C,canonical,  1.000,  1.000,16,  0.056,3,X,Xq26.2,132434131,132549518,-,,,O75487,392,3,,,,GPC4_HUMAN Glypican-4 OS=Homo sapiens GN=GPC4 PE=1 SV=4,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P11310,C,canonical,  1.000,  1.000,2,  0.008,2,1,1p31.1,76190036,76229364,+,,,P11310,393,5,,,,""ACADM_HUMAN Medium-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens GN=ACADM PE=1 SV=1"",Homo sapiens";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q9Y5C1,C,canonical,  1.000,  1.000,317,  1.195,23,1,1p31.3,63063158,63071830,+,,,Q9Y5C1,394,1,,,,ANGL3_HUMAN Angiopoietin-related protein 3 OS=Homo sapiens GN=ANGPTL3 PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q9HD45,C,canonical,  1.000,  1.000,10,  0.036,4,10,10q24.1,98277866,98346809,-,,,Q9HD45,395,2,,,,TM9S3_HUMAN Transmembrane 9 superfamily member 3 OS=Homo sapiens GN=TM9SF3 PE=1 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P54886,C,canonical,  1.000,  1.000,6,  0.012,4,10,10q24.1,97365702,97416463,-,,,P54886,396,2,,,,P5CS_HUMAN Delta-1-pyrroline-5-carboxylate synthase OS=Homo sapiens GN=ALDH18A1 PE=1 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P07358,C,canonical,  1.000,  1.000,8007, 24.150,65,1,1p32.2,57394883,57431688,-,,,P07358,397,4,,,,CO8B_HUMAN Complement component C8 beta chain OS=Homo sapiens GN=C8B PE=1 SV=3,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
O00151,C,canonical,  1.000,  1.000,409,  2.177,25,10,10q23.33,96997329,97050781,-,,,O00151,398,1,,,,PDLI1_HUMAN PDZ and LIM domain protein 1 OS=Homo sapiens GN=PDLIM1 PE=1 SV=4,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q9NQP4,C,canonical,  1.000,  1.000,9,  0.204,2,20,20q13.2,52824386,52836492,+,,,Q9NQP4,399,2,,,,PFD4_HUMAN Prefoldin subunit 4 OS=Homo sapiens GN=PFDN4 PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q9UHL4,C,canonical,  1.000,  1.000,20,  0.072,3,9,9q34.3,140004994,140009170,-,,,Q9UHL4,400,1,,,,DPP2_HUMAN Dipeptidyl peptidase 2 OS=Homo sapiens GN=DPP7 PE=1 SV=3,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q9BUH6,C,canonical,  1.000,  1.000,9,  0.063,4,9,9q34.3,139886870,139888428,+,,,Q9BUH6,401,1,,,,CI142_HUMAN Uncharacterized protein C9orf142 OS=Homo sapiens GN=C9orf142 PE=1 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q16661,C,canonical,  1.000,  1.000,26,  0.471,2,1,1p34.2,42619092,42621495,+,,,Q16661,402,1,,,,GUC2B_HUMAN Guanylate cyclase activator 2B OS=Homo sapiens GN=GUCA2B PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q14749,C,canonical,  1.000,  1.000,2,  0.011,2,6,6p21.1,42928496,42931618,+,,,Q14749,403,1,,,,GNMT_HUMAN Glycine N-methyltransferase OS=Homo sapiens GN=GNMT PE=1 SV=3,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q495W5,C,canonical,  1.000,  1.000,22,  0.080,4,10,10q22.2,75532049,75535977,+,,,Q495W5,404,2,,,,""FUT11_HUMAN Alpha-(1,3)-fucosyltransferase 11 OS=Homo sapiens GN=FUT11 PE=1 SV=1"",Homo sapiens";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P20073,C,canonical,  1.000,  1.000,7,  0.032,5,10,10q22.2,75135203,75173825,-,,,P20073,405,4,,,,ANXA7_HUMAN Annexin A7 OS=Homo sapiens GN=ANXA7 PE=1 SV=3,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
O75368,C,canonical,  1.000,  1.000,198,  2.559,14,X,Xq21.1,80457442,80554046,+,,,O75368,406,1,,,,SH3L1_HUMAN SH3 domain-binding glutamic acid-rich-like protein OS=Homo sapiens GN=SH3BGRL PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q04760,C,canonical,  1.000,  1.000,21,  0.173,3,6,6p21.2,38643719,38670917,-,,,Q04760,407,2,,,,LGUL_HUMAN Lactoylglutathione lyase OS=Homo sapiens GN=GLO1 PE=1 SV=4,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P49006,C,canonical,  1.000,  1.000,9,  0.090,2,1,1p35.1,32799433,32801980,-,,,P49006,408,1,,,,MRP_HUMAN MARCKS-related protein OS=Homo sapiens GN=MARCKSL1 PE=1 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q9UBV8,C,canonical,  1.000,  1.000,2,  0.018,2,1,1p35.2,32095463,32110488,-,,,Q9UBV8,409,1,,,,PEF1_HUMAN Peflin OS=Homo sapiens GN=PEF1 PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P05413,C,canonical,  1.000,  1.000,21,  0.190,5,1,1p35.2,31838472,31845923,-,,,P05413,410,2,,,,""FABPH_HUMAN Fatty acid-binding protein, heart OS=Homo sapiens GN=FABP3 PE=1 SV=4"",Homo sapiens";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q9H1U4,C,canonical,  1.000,  1.000,567,  2.138,12,9,9q33.2,123363091,123476748,-,,,Q9H1U4,411,2,,,,MEGF9_HUMAN Multiple epidermal growth factor-like domains protein 9 OS=Homo sapiens GN=MEGF9 PE=2 SV=3,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P11226,C,canonical,  1.000,  1.000,9944, 59.985,30,10,10q21.1,54525140,54531460,-,,,P11226,412,1,,,,MBL2_HUMAN Mannose-binding protein C OS=Homo sapiens GN=MBL2 PE=1 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
O75348,C,canonical,  1.000,  1.000,3,  0.045,2,9,9q32,117350026,117360653,+,,,O75348,413,1,,,,VATG1_HUMAN V-type proton ATPase subunit G 1 OS=Homo sapiens GN=ATP6V1G1 PE=1 SV=3,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
O15212,C,canonical,  1.000,  1.000,7,  0.079,4,6,6p21.32,33257372,33258710,+,,,O15212,414,1,,,,PFD6_HUMAN Prefoldin subunit 6 OS=Homo sapiens GN=PFDN6 PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P02747,C,canonical,  1.000,  1.000,2460, 15.899,14,1,1p36.12,22970146,22974380,+,,,P02747,415,1,,,,C1QC_HUMAN Complement C1q subcomponent subunit C OS=Homo sapiens GN=C1QC PE=1 SV=3,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q06278,C,canonical,  1.000,  1.000,4,  0.005,2,2,2q33.1,201450591,201536214,+,,,Q06278,416,1,,,,ADO_HUMAN Aldehyde oxidase OS=Homo sapiens GN=AOX1 PE=2 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P05997,C,canonical,  1.000,  1.000,12,  0.015,3,2,2q32.2,189896622,190044605,-,,,P05997,417,4,,,,CO5A2_HUMAN Collagen alpha-2(V) chain OS=Homo sapiens GN=COL5A2 PE=1 SV=3,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P39656,C,canonical,  1.000,  1.000,21,  0.086,5,1,1p36.12,20978270,20988000,-,,,P39656,418,3,,,,OST48_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens GN=DDOST PE=1 SV=4,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P32320,C,canonical,  1.000,  1.000,63,  0.950,8,1,1p36.12,20915441,20945401,+,,,P32320,419,1,,,,CDD_HUMAN Cytidine deaminase OS=Homo sapiens GN=CDA PE=1 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q9P258,C,canonical,  1.000,  1.000,7,  0.022,2,1,1p36.13,17735172,17765057,-,,,Q9P258,420,1,,,,RCC2_HUMAN Protein RCC2 OS=Homo sapiens GN=RCC2 PE=1 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q99983,C,canonical,  1.000,  1.000,154,  0.774,7,9,9q22.31,95176527,95186743,-,,,Q99983,421,1,,,,OMD_HUMAN Osteomodulin OS=Homo sapiens GN=OMD PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q15691,C,canonical,  1.000,  1.000,142,  0.857,10,20,20q11.21,31407699,31438211,+,,,Q15691,422,2,,,,MARE1_HUMAN Microtubule-associated protein RP/EB family member 1 OS=Homo sapiens GN=MAPRE1 PE=1 SV=3,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q9BVM4,C,canonical,  1.000,  1.000,6,  0.068,4,13,13q32.3,101183801,101236251,-,,,Q9BVM4,423,1,,,,A2LD1_HUMAN Gamma-glutamylaminecyclotransferase OS=Homo sapiens GN=A2LD1 PE=1 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P05165,C,canonical,  1.000,  1.000,9,  0.018,3,13,13q32.3,100741337,101182686,+,,,P05165,424,5,,,,""PCCA_HUMAN Propionyl-CoA carboxylase alpha chain, mitochondrial OS=Homo sapiens GN=PCCA PE=1 SV=4"",Homo sapiens";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
O60927,C,canonical,  1.000,  1.000,5,  0.090,2,6,6p22.1,30034865,30038110,+,,,O60927,425,2,,,,PP1RB_HUMAN Protein phosphatase 1 regulatory subunit 11 OS=Homo sapiens GN=PPP1R11 PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
O43827,C,canonical,  1.000,  1.000,33,  0.166,4,1,1p36.22,11249398,11256038,+,,,O43827,426,1,,,,ANGL7_HUMAN Angiopoietin-related protein 7 OS=Homo sapiens GN=ANGPTL7 PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q8IXQ3,C,canonical,  1.000,  1.000,20,  0.181,4,9,9q21.13,77561497,77567802,-,,,Q8IXQ3,427,1,,,,CI040_HUMAN Uncharacterized protein C9orf40 OS=Homo sapiens GN=C9orf40 PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P01034,C,canonical,  1.000,  1.000,11843,153.087,46,20,20p11.21,23614285,23618663,-,,,P01034,428,1,,,,CYTC_HUMAN Cystatin-C OS=Homo sapiens GN=CST3 PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q8WZA0,C,canonical,  1.000,  1.000,7,  0.063,2,1,1p36.22,9990311,10003465,-,,,Q8WZA0,429,2,,,,LZIC_HUMAN Protein LZIC OS=Homo sapiens GN=LZIC PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
O95479,C,canonical,  1.000,  1.000,940,  1.933,33,1,1p36.22,9294863,9331396,+,,,O95479,430,1,,,,G6PE_HUMAN GDH/6PGL endoplasmic bifunctional protein OS=Homo sapiens GN=H6PD PE=1 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q8TEA8,C,canonical,  1.000,  1.000,4,  0.036,2,20,20p11.23,18568537,18744561,+,,,Q8TEA8,431,1,,,,DTD1_HUMAN D-tyrosyl-tRNA(Tyr) deacylase 1 OS=Homo sapiens GN=DTD1 PE=1 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P15374,C,canonical,  1.000,  1.000,20,  0.165,2,13,13q22.2,76123927,76180069,+,,,P15374,432,1,,,,UCHL3_HUMAN Ubiquitin carboxyl-terminal hydrolase isozyme L3 OS=Homo sapiens GN=UCHL3 PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q9NS71,C,canonical,  1.000,  1.000,303,  3.917,2,2,2p13.3,69201705,69208106,+,,,Q9NS71,433,1,,,,GKN1_HUMAN Gastrokine-1 OS=Homo sapiens GN=GKN1 PE=2 SV=3,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P62829,C,canonical,  1.000,  1.000,17,  0.171,3,17,17q12,37004118,37009975,-,,,P62829,434,5,,,,RL23_HUMAN 60S ribosomal protein L23 OS=Homo sapiens GN=RPL23 PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q12797,C,canonical,  1.000,  1.000,4,  0.010,2,8,8q12.3,62537095,62627155,-,,,Q12797,435,2,,,,ASPH_HUMAN Aspartyl/asparaginyl beta-hydroxylase OS=Homo sapiens GN=ASPH PE=1 SV=3,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q8NBS9,C,canonical,  1.000,  1.000,251,  0.908,15,6,6p24.3,7881750,7911047,-,,,Q8NBS9,436,5,,,,TXND5_HUMAN Thioredoxin domain-containing protein 5 OS=Homo sapiens GN=TXNDC5 PE=1 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q9NZT1,C,canonical,  1.000,  1.000,919,  9.239,16,10,10p15.1,5540658,5541533,-,,,Q9NZT1,437,1,,,,CALL5_HUMAN Calmodulin-like protein 5 OS=Homo sapiens GN=CALML5 PE=1 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q8N3J6,C,canonical,  1.000,  1.000,18,  0.096,2,3,3p12.1,85008132,86123579,+,,,Q8N3J6,438,4,,,,CADM2_HUMAN Cell adhesion molecule 2 OS=Homo sapiens GN=CADM2 PE=2 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q5D862,C,canonical,  1.000,  1.000,442,  0.430,19,1,1q21.3,152321213,152332482,-,,,Q5D862,439,2,,,,FILA2_HUMAN Filaggrin-2 OS=Homo sapiens GN=FLG2 PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P41250,C,canonical,  1.000,  1.000,5,  0.011,4,7,7p14.3,30634297,30673649,+,,,P41250,440,4,,,,SYG_HUMAN Glycine--tRNA ligase OS=Homo sapiens GN=GARS PE=1 SV=3,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSP00000374819,C,canonical,  1.000,  1.000,5,  0.075,2,22,22q11.22,22516592,22517074,+,,,ENSP00000374819,441,1,,,,pep:known chromosome:GRCh37:22:22516592:22517074:1 gene:ENSG00000211639 transcript:ENST00000390284 gene_biotype:IG_V_gene transcript_biotype:IG_V_gene,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSP00000374822,C,canonical,  1.000,  1.000,53,  1.199,2,22,22q11.22,22569184,22569660,+,,,ENSP00000374822,442,1,,,,pep:known chromosome:GRCh37:22:22569184:22569660:1 gene:ENSG00000211642 transcript:ENST00000390287 gene_biotype:IG_V_gene transcript_biotype:IG_V_gene,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSP00000374824,C,canonical,  1.000,  1.000,4,  0.052,3,22,22q11.22,22673082,22673581,+,,,ENSP00000374824,443,2,,,,pep:known chromosome:GRCh37:22:22673082:22673581:1 gene:ENSG00000211643 transcript:ENST00000390289 gene_biotype:IG_V_gene transcript_biotype:IG_V_gene,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSP00000374831,C,canonical,  1.000,  1.000,151,  2.733,4,22,22q11.22,22730355,22730874,+,,,ENSP00000374831,444,1,,,,pep:known chromosome:GRCh37:22:22730355:22730874:1 gene:ENSG00000211650 transcript:ENST00000390296 gene_biotype:IG_V_gene transcript_biotype:IG_V_gene,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P04211,C,canonical,  1.000,  1.000,1061, 19.201,3,,,0,0, ,,,P04211,445,2,,,Ig,LV001_HUMAN Ig lambda chain V region 4A OS=Homo sapiens PE=4 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSP00000374835,C,canonical,  1.000,  1.000,81,  1.466,2,22,22q11.22,22781876,22782371,+,,,ENSP00000374835,446,1,,,,pep:known chromosome:GRCh37:22:22781876:22782371:1 gene:ENSG00000211654 transcript:ENST00000390300 gene_biotype:IG_V_gene transcript_biotype:IG_V_gene,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSP00000374836,C,canonical,  1.000,  1.000,189,  4.275,5,22,22q11.22,22786296,22786802,+,,,ENSP00000374836,447,1,,,,pep:known chromosome:GRCh37:22:22786296:22786802:1 gene:ENSG00000211655 transcript:ENST00000390301 gene_biotype:IG_V_gene transcript_biotype:IG_V_gene,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q9BYR4,C,canonical,  1.000,  1.000,18,  0.271,2,17,17q21.2,39323484,39324424,-,,,Q9BYR4,448,1,,,,KRA43_HUMAN Keratin-associated protein 4-3 OS=Homo sapiens GN=KRTAP4-3 PE=2 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q9BYR8,C,canonical,  1.000,  1.000,96,  2.896,4,17,17q21.2,39164776,39165366,-,,,Q9BYR8,449,1,,,,KRA31_HUMAN Keratin-associated protein 3-1 OS=Homo sapiens GN=KRTAP3-1 PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q27J81,C,canonical,  1.000,  1.000,8,  0.012,4,14,14q32.33,105155943,105185942,+,,,Q27J81,450,4,,,,INF2_HUMAN Inverted formin-2 OS=Homo sapiens GN=INF2 PE=1 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P23471,C,canonical,  1.000,  1.000,20,  0.019,5,7,7q31.32,121513143,121702090,+,,,P23471,451,7,,,,PTPRZ_HUMAN Receptor-type tyrosine-protein phosphatase zeta OS=Homo sapiens GN=PTPRZ1 PE=1 SV=4,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P51161,C,canonical,  1.000,  1.000,6,  0.068,2,5,5q33.3-q34,0,0, ,,,P51161,452,2,,,,FABP6_HUMAN Gastrotropin OS=Homo sapiens GN=FABP6 PE=1 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P83731,C,canonical,  1.000,  1.000,4,  0.040,3,3,3q12.3,101399936,101405626,-,,,P83731,453,4,,,,RL24_HUMAN 60S ribosomal protein L24 OS=Homo sapiens GN=RPL24 PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
O95147,C,canonical,  1.000,  1.000,12,  0.090,3,17,17q12,0,0, ,,,O95147,454,1,,,,DUS14_HUMAN Dual specificity protein phosphatase 14 OS=Homo sapiens GN=DUSP14 PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q96QR8,C,canonical,  1.000,  1.000,2,  0.014,2,7,7p13,44915896,44924960,-,,,Q96QR8,455,1,,,,PURB_HUMAN Transcriptional activator protein Pur-beta OS=Homo sapiens GN=PURB PE=1 SV=3,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q9BRP8,C,canonical,  1.000,  1.000,2,  0.018,2,12,12q13.2,56295198,56320896,-,,,Q9BRP8,456,3,,,,WIBG_HUMAN Partner of Y14 and mago OS=Homo sapiens GN=WIBG PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q99935,C,canonical,  1.000,  1.000,5,  0.057,2,4,4q13.3,71263599,71275911,+,,,Q99935,457,1,,,,PROL1_HUMAN Proline-rich protein 1 OS=Homo sapiens GN=PROL1 PE=1 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Q52LG2,C,canonical,  1.000,  1.000,33,  0.299,7,21,21q22.11,31743709,31744557,-,,,Q52LG2,458,1,,,,KR132_HUMAN Keratin-associated protein 13-2 OS=Homo sapiens GN=KRTAP13-2 PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P13224,C,canonical,  1.000,  1.000,4,  0.045,2,22,22q11.21,19710468,19712294,+,,,P13224,459,3,,,,GP1BB_HUMAN Platelet glycoprotein Ib beta chain OS=Homo sapiens GN=GP1BB PE=1 SV=1,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P18077,C,canonical,  1.000,  1.000,2,  0.026,2,3,3q29,197677065,197682722,+,,,P18077,460,4,,,,RL35A_HUMAN 60S ribosomal protein L35a OS=Homo sapiens GN=RPL35A PE=1 SV=2,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P80217,C,canonical,  1.000,  1.000,5,  0.024,2,17,17q21.31,41158742,41166473,+,,,P80217,461,3,,,,IN35_HUMAN Interferon-induced 35 kDa protein OS=Homo sapiens GN=IFI35 PE=1 SV=5,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSP00000401707,C,canonical,  1.000,  1.000,228,  3.438,6,14,14q32.33,107113741,107114274,-,,,ENSP00000401707,462,2,,,,pep:known chromosome:GRCh37:14:107113741:107114274:-1 gene:ENSG00000223648 transcript:ENST00000454421 gene_biotype:IG_V_gene transcript_biotype:IG_V_gene,Homo sapiens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
