IPI00398418,C,canonical,  1.000,  1.000,6,  1.851,3,,,,,,,,IPI00398418,269,1,,,,IPI:IPI00398418.3|ENSEMBL:ENSP00000399945|REFSEQ:XP_001716267;XP_001718394|VEGA:OTTHUMP00000028477 Tax_Id=9606 Gene_Symbol=LOC100130174 hypothetical protein,Homo sapiens;;;;;;;
IPI00883655,C,canonical,  1.000,  1.000,43, 42.448,8,,,,,,,,IPI00883655,273,1,,,,IPI:IPI00883655.1|TREMBL:A9CQZ4|ENSEMBL:ENSP00000413876 Tax_Id=9606 Gene_Symbol=DPYSL2 Dihydropyrimidinase-like 2 long form (Fragment),Homo sapiens;;;;;;;;
A0AVT1,C,canonical,  1.000,  1.000,6,  0.987,5,4,4q13.2,68481479,68566897,-,,,A0AVT1,274,5,,,,UBA6_HUMAN Ubiquitin-like modifier-activating enzyme 6 OS=Homo sapiens GN=UBA6 PE=1 SV=1,Homo sapiens;;;;;;;;
A0FGR8-2,C,canonical,  1.000,  1.000,11,  2.413,6,7,7q36.3,158523686,158622319,-,,,A0FGR8-2,275,12,,,,ESYT2_HUMAN Isoform 2 of Extended synaptotagmin-2 OS=Homo sapiens GN=ESYT2,Homo sapiens;;;;;;;;
Q02790,C,canonical,  1.000,  1.000,11,  3.744,5,12,12p13.33,2904119,2913124,+,,,Q02790,276,2,,,,FKBP4_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP4 OS=Homo sapiens GN=FKBP4 PE=1 SV=3,Homo sapiens;;;;;;;;
O14558,C,canonical,  1.000,  1.000,6,  7.404,3,19,19q13.12,36245470,36247930,-,,,O14558,277,5,,,,HSPB6_HUMAN Heat shock protein beta-6 OS=Homo sapiens GN=HSPB6 PE=1 SV=2,Homo sapiens;;;;;;;;
P11233,C,canonical,  1.000,  1.000,13, 12.833,7,7,7p14.1,39663082,39747723,+,,,P11233,278,11,,,,RALA_HUMAN Ras-related protein Ral-A OS=Homo sapiens GN=RALA PE=1 SV=1,Homo sapiens;;;;;;;;
P60866,C,canonical,  1.000,  1.000,5,  9.872,2,8,8q12.1,56985506,56987065,-,,,P60866,279,8,,,,RS20_HUMAN 40S ribosomal protein S20 OS=Homo sapiens GN=RPS20 PE=1 SV=1,Homo sapiens;;;;;;;;
P53041,C,canonical,  1.000,  1.000,2,  0.731,2,19,19q13.32,46850251,46894109,+,,,P53041,280,5,,,,PPP5_HUMAN Serine/threonine-protein phosphatase 5 OS=Homo sapiens GN=PPP5C PE=1 SV=1,Homo sapiens;;;;;;;;
P15531,C,canonical,  1.000,  1.000,33, 32.576,9,17,17q21.33,49231026,49239259,+,,,P15531,281,14,,,,NDKA_HUMAN Nucleoside diphosphate kinase A OS=Homo sapiens GN=NME1 PE=1 SV=1,Homo sapiens;;;;;;;;
Q9NRV9,C,canonical,  1.000,  1.000,10,  8.974,7,12,12p13.1,13127798,13153207,-,,,Q9NRV9,282,3,,,,HEBP1_HUMAN Heme-binding protein 1 OS=Homo sapiens GN=HEBP1 PE=1 SV=1,Homo sapiens;;;;;;;;
Q9Y3F4,C,canonical,  1.000,  1.000,17,  7.628,7,12,12p12.3,16035329,16056412,+,,,Q9Y3F4,283,8,,,,STRAP_HUMAN Serine-threonine kinase receptor-associated protein OS=Homo sapiens GN=STRAP PE=1 SV=1,Homo sapiens;;;;;;;;
P60520,C,canonical,  1.000,  1.000,10, 12.339,5,16,16q23.1,75600249,75611779,+,,,P60520,284,8,,,,GBRL2_HUMAN Gamma-aminobutyric acid receptor-associated protein-like 2 OS=Homo sapiens GN=GABARAPL2 PE=1 SV=1,Homo sapiens;;;;;;;;
P25789,C,canonical,  0.640,  1.000,6,  4.231,5,15,15q25.1,78832755,78841604,+,,,P25789,285,14,,,,PSA4_HUMAN Proteasome subunit alpha type-4 OS=Homo sapiens GN=PSMA4 PE=1 SV=1,Homo sapiens;;;;;;;;
Q9Y5Z4,C,canonical,  1.000,  1.000,9,  8.884,3,6,6q23.3,138725356,138734310,+,,,Q9Y5Z4,286,4,,,,HEBP2_HUMAN Heme-binding protein 2 OS=Homo sapiens GN=HEBP2 PE=1 SV=1,Homo sapiens;;;;;;;;
O75508,C,canonical,  1.000,  1.000,16, 19.743,5,3,3q26.2,170136653,170151887,+,,,O75508,287,2,,,,CLD11_HUMAN Claudin-11 OS=Homo sapiens GN=CLDN11 PE=1 SV=2,Homo sapiens;;;;;;;;
P29992,C,canonical,  1.000,  1.000,17,  8.391,9,19,19p13.3,3094408,3121452,+,,,P50148,288,5,,,,GNA11_HUMAN Guanine nucleotide-binding protein subunit alpha-11 OS=Homo sapiens GN=GNA11 PE=1 SV=2,Homo sapiens;;;;;;;;
P50148,C,canonical,  1.000,  1.000,17,  8.391,11,9,9q21.2,80331003,80646374,-,,,P50148,288,5,,,,GNAQ_HUMAN Guanine nucleotide-binding protein G(q) subunit alpha OS=Homo sapiens GN=GNAQ PE=1 SV=4,Homo sapiens;;;;;;;;
Q96AB3,C,canonical,  1.000,  1.000,8,  8.775,5,19,19q13.42,55964345,55973049,-,,,Q96AB3,289,3,,,,""ISOC2_HUMAN Isochorismatase domain-containing protein 2, mitochondrial OS=Homo sapiens GN=ISOC2 PE=1 SV=1"",Homo sapiens";;;;;;;;
Q9Y6I3,C,canonical,  1.000,  1.000,15,  8.226,8,19,19q13.42,56186561,56207132,+,,,Q9Y6I3,290,13,,,,EPN1_HUMAN Epsin-1 OS=Homo sapiens GN=EPN1 PE=1 SV=2,Homo sapiens;;;;;;;;
P43686,C,canonical,  0.938,  1.000,6,  2.468,4,19,19q13.2,40477073,40487351,+,,,P43686,291,3,,,,PRS6B_HUMAN 26S protease regulatory subunit 6B OS=Homo sapiens GN=PSMC4 PE=1 SV=2,Homo sapiens;;;;;;;;
Q13303,C,canonical,  1.000,  1.000,6,  3.291,4,1,1p36.31,6094343,6161239,+,,,Q13303,292,11,,,,KCAB2_HUMAN Voltage-gated potassium channel subunit beta-2 OS=Homo sapiens GN=KCNAB2 PE=1 SV=2,Homo sapiens;;;;;;;;
Q99714,C,canonical,  1.000,  1.000,24, 16.923,11,X,Xp11.22,53458206,53461320,-,,,Q99714,293,3,,,,HCD2_HUMAN 3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens GN=HSD17B10 PE=1 SV=3,Homo sapiens;;;;;;;;
P53677,C,canonical,  1.000,  1.000,3,  1.346,2,8,8p11.21,42010464,42028701,+,,,P53677,294,7,,,,AP3M2_HUMAN AP-3 complex subunit mu-2 OS=Homo sapiens GN=AP3M2 PE=1 SV=1,Homo sapiens;;;;;;;;
P11940,C,canonical,  0.862,  1.000,26,  7.778,11,8,8q22.3,101715144,101734940,-,,,P11940,295,38,,,,PABP1_HUMAN Polyadenylate-binding protein 1 OS=Homo sapiens GN=PABPC1 PE=1 SV=2,Homo sapiens;;;;;;;;
Q00325-2,C,canonical,  0.979,  1.000,25, 12.339,14,12,12q23.1,98987403,98995775,+,,,Q00325-2,296,11,,,,""MPCP_HUMAN Isoform B of Phosphate carrier protein, mitochondrial OS=Homo sapiens GN=SLC25A3"",Homo sapiens";;;;;;;;
O60641,C,canonical,  1.000,  1.000,57, 22.507,17,6,6q14.2,84262604,84418847,-,,,O60641,297,33,,,,AP180_HUMAN Clathrin coat assembly protein AP180 OS=Homo sapiens GN=SNAP91 PE=1 SV=2,Homo sapiens;;;;;;;;
Q13492,C,canonical,  1.000,  1.000,18,  6.346,5,11,11q14,0,0, ,,,O60641,297,33,,,,PICAL_HUMAN Phosphatidylinositol-binding clathrin assembly protein OS=Homo sapiens GN=PICALM PE=1 SV=2,Homo sapiens;;;;;;;;
P55809,C,canonical,  1.000,  1.000,38, 13.397,17,5,5p13.1,41730167,41870621,-,,,P55809,298,6,,,,""SCOT1_HUMAN Succinyl-CoA:3-ketoacid-coenzyme A transferase 1, mitochondrial OS=Homo sapiens GN=OXCT1 PE=1 SV=1"",Homo sapiens";;;;;;;;
Q92945,C,canonical,  1.000,  1.000,4,  1.039,2,19,19p13.3,6413457,6424822,-,,,Q92945,299,5,,,,FUBP2_HUMAN Far upstream element-binding protein 2 OS=Homo sapiens GN=KHSRP PE=1 SV=4,Homo sapiens;;;;;;;;
Q9UNZ2,C,canonical,  0.917,  1.000,16,  7.179,7,20,20p13,1422807,1448337,-,,,Q9UNZ2,300,7,,,,NSF1C_HUMAN NSFL1 cofactor p47 OS=Homo sapiens GN=NSFL1C PE=1 SV=2,Homo sapiens;;;;;;;;
Q02878,C,canonical,  1.000,  1.000,4,  2.632,3,12,12q24.13,112843003,112847445,-,,,Q02878,301,7,,,,RL6_HUMAN 60S ribosomal protein L6 OS=Homo sapiens GN=RPL6 PE=1 SV=3,Homo sapiens;;;;;;;;
P31930,C,canonical,  1.000,  1.000,34, 13.425,19,3,3p21.31,48636436,48647470,-,,,P31930,302,3,,,,""QCR1_HUMAN Cytochrome b-c1 complex subunit 1, mitochondrial OS=Homo sapiens GN=UQCRC1 PE=1 SV=3"",Homo sapiens";;;;;;;;
P09622,C,canonical,  0.971,  1.000,27, 10.661,15,7,7q31.1,107531415,107560360,+,,,P09622,303,7,,,,""DLDH_HUMAN Dihydrolipoyl dehydrogenase, mitochondrial OS=Homo sapiens GN=DLD PE=1 SV=2"",Homo sapiens";;;;;;;;
Q06323,C,canonical,  1.000,  1.000,13,  8.555,7,14,14q12,24605367,24608176,+,,,Q06323,304,5,,,,PSME1_HUMAN Proteasome activator complex subunit 1 OS=Homo sapiens GN=PSME1 PE=1 SV=1,Homo sapiens;;;;;;;;
P14649,C,canonical,  1.000,  1.000,8,  6.075,3,12,12q13.2,56546335,56551771,+,,,P14649,305,22,,,,MYL6B_HUMAN Myosin light chain 6B OS=Homo sapiens GN=MYL6B PE=1 SV=1,Homo sapiens;;;;;;;;
P60660,C,canonical,  0.510,  1.000,9,  8.884,4,12,12q13.2,56552140,56555371,+,,,P14649,305,22,,,,MYL6_HUMAN Myosin light polypeptide 6 OS=Homo sapiens GN=MYL6 PE=1 SV=2,Homo sapiens;;;;;;;;
Q9NR45,C,canonical,  1.000,  1.000,10,  5.807,3,9,9q22.33,100819021,100845357,+,,,Q9NR45,306,4,,,,SIAS_HUMAN Sialic acid synthase OS=Homo sapiens GN=NANS PE=1 SV=2,Homo sapiens;;;;;;;;
P62269,C,canonical,  1.000,  1.000,7,  7.678,4,HSCHR6_MHC_QBL,HSCHR6_MHC_QBLp21.32,33168626,33173129,+,,,P62269,307,4,,,,RS18_HUMAN 40S ribosomal protein S18 OS=Homo sapiens GN=RPS18 PE=1 SV=3,Homo sapiens;;;;;;;;
P46379,C,canonical,  1.000,  1.000,5,  1.175,2,6,6p21.33,31606805,31620482,-,,,P46379,308,25,,,,BAG6_HUMAN Large proline-rich protein BAG6 OS=Homo sapiens GN=BAG6 PE=1 SV=2,Homo sapiens;;;;;;;;
P26640,C,canonical,  1.000,  1.000,6,  0.940,3,HSCHR6_MHC_DBB,HSCHR6_MHC_DBBp21.33,31727480,31745915,-,,,P26640,309,5,,,,SYVC_HUMAN Valine--tRNA ligase OS=Homo sapiens GN=VARS PE=1 SV=4,Homo sapiens;;;;;;;;
P18206,C,canonical,  1.000,  1.000,22,  2.896,12,10,10q22.2,75757872,75879910,+,,,P18206,310,8,,,,VINC_HUMAN Vinculin OS=Homo sapiens GN=VCL PE=1 SV=4,Homo sapiens;;;;;;;;
P61266,C,canonical,  1.000,  1.000,65, 40.103,19,16,16p11.2,31000577,31021949,-,,,P61266,311,3,,,,STX1B_HUMAN Syntaxin-1B OS=Homo sapiens GN=STX1B PE=2 SV=1,Homo sapiens;;;;;;;;
P30046,C,canonical,  0.926,  1.000,20, 24.679,7,22,22q11.23,24313554,24322019,-,,,P30046,312,9,,,,DOPD_HUMAN D-dopachrome decarboxylase OS=Homo sapiens GN=DDT PE=1 SV=3,Homo sapiens;;;;;;;;
P27361,C,canonical,  1.000,  1.000,27, 11.588,12,16,16p11.2,30125426,30134615,-,,,P28482,313,16,,,,MK03_HUMAN Mitogen-activated protein kinase 3 OS=Homo sapiens GN=MAPK3 PE=1 SV=4,Homo sapiens;;;;;;;;
P28482,C,canonical,  1.000,  1.000,54, 24.230,23,22,22q11.21,22108789,22221919,-,,,P28482,313,16,,,,MK01_HUMAN Mitogen-activated protein kinase 1 OS=Homo sapiens GN=MAPK1 PE=1 SV=3,Homo sapiens;;;;;;;;
P53007,C,canonical,  1.000,  1.000,3,  1.742,3,22,22q11.21,19163095,19166343,-,,,P53007,314,2,,,,""TXTP_HUMAN Tricarboxylate transport protein, mitochondrial OS=Homo sapiens GN=SLC25A1 PE=1 SV=2"",Homo sapiens";;;;;;;;
Q96GD0,C,canonical,  1.000,  1.000,39, 21.388,13,22,22q13.1,38054734,38062941,+,,,Q96GD0,315,3,,,,PLPP_HUMAN Pyridoxal phosphate phosphatase OS=Homo sapiens GN=PDXP PE=1 SV=2,Homo sapiens;;;;;;;;
Q9Y3I0,C,canonical,  1.000,  1.000,7,  2.559,4,22,22q12.3,32783569,32808242,-,,,Q9Y3I0,316,6,,,,RTCB_HUMAN tRNA-splicing ligase RtcB homolog OS=Homo sapiens GN=C22orf28 PE=1 SV=1,Homo sapiens;;;;;;;;
O00178,C,canonical,  1.000,  1.000,3,  0.955,2,22,22q13.1,39101728,39129592,+,,,O00178,317,2,,,,GTPB1_HUMAN GTP-binding protein 1 OS=Homo sapiens GN=GTPBP1 PE=1 SV=3,Homo sapiens;;;;;;;;
Q9BPW8,C,canonical,  1.000,  1.000,10,  6.581,7,22,22q12.2,29950797,29977326,-,,,Q9BPW8,318,4,,,,NIPS1_HUMAN Protein NipSnap homolog 1 OS=Homo sapiens GN=NIPSNAP1 PE=1 SV=1,Homo sapiens;;;;;;;;
P20472,C,canonical,  1.000,  1.000,6,  7.404,3,22,22q12.3,37196728,37215523,-,,,P20472,319,5,,,,PRVA_HUMAN Parvalbumin alpha OS=Homo sapiens GN=PVALB PE=1 SV=2,Homo sapiens;;;;;;;;
P50502,C,canonical,  0.749,  1.000,13,  8.555,6,22,22q13.2,41220539,41253026,-,,,P50502,320,10,,,,F10A1_HUMAN Hsc70-interacting protein OS=Homo sapiens GN=ST13 PE=1 SV=2,Homo sapiens;;;;;;;;
Q99798,C,canonical,  1.000,  1.000,135, 34.171,47,22,22q13.2,41865129,41924993,+,,,Q99798,321,6,,,,""ACON_HUMAN Aconitate hydratase, mitochondrial OS=Homo sapiens GN=ACO2 PE=1 SV=2"",Homo sapiens";;;;;;;;
P07900,C,canonical,  1.000,  1.000,118, 31.482,47,14,14q32.31,102547106,102553528,-,,,P07900,322,40,,,,HS90A_HUMAN Heat shock protein HSP 90-alpha OS=Homo sapiens GN=HSP90AA1 PE=1 SV=5,Homo sapiens;;;;;;;;
P08238,C,canonical,  1.000,  1.000,92, 23.900,41,6,6p21.1,44214824,44221620,+,,,P07900,322,40,,,,HS90B_HUMAN Heat shock protein HSP 90-beta OS=Homo sapiens GN=HSP90AB1 PE=1 SV=4,Homo sapiens;;;;;;;;
P14625,C,canonical,  1.000,  1.000,48, 11.282,25,12,12q23.3,104324112,104341704,+,,,P07900,322,40,,,,ENPL_HUMAN Endoplasmin OS=Homo sapiens GN=HSP90B1 PE=1 SV=1,Homo sapiens;;;;;;;;
Q12931,C,canonical,  1.000,  1.000,16,  4.050,9,16,16p13.3,3708038,3767598,-,,,P07900,322,40,,,,""TRAP1_HUMAN Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens GN=TRAP1 PE=1 SV=3"",Homo sapiens";;;;;;;;
Q9Y5K8,C,canonical,  1.000,  1.000,30, 22.781,11,14,14q23.3,67804788,67826966,-,,,Q9Y5K8,323,10,,,,VATD_HUMAN V-type proton ATPase subunit D OS=Homo sapiens GN=ATP6V1D PE=1 SV=1,Homo sapiens;;;;;;;;
P25788,C,canonical,  1.000,  1.000,3,  2.278,3,14,14q23.1,58711549,58738725,+,,,P25788,324,3,,,,PSA3_HUMAN Proteasome subunit alpha type-3 OS=Homo sapiens GN=PSMA3 PE=1 SV=2,Homo sapiens;;;;;;;;
P10645,C,canonical,  1.000,  1.000,8,  3.590,2,14,14q32.12,93389425,93401638,+,,,P10645,325,3,,,,CMGA_HUMAN Chromogranin-A OS=Homo sapiens GN=CHGA PE=1 SV=7,Homo sapiens;;;;;;;;
P11586,C,canonical,  1.000,  1.000,36,  6.461,24,14,14q23.3,64854958,64926721,+,,,P11586,326,6,,,,""C1TC_HUMAN C-1-tetrahydrofolate synthase, cytoplasmic OS=Homo sapiens GN=MTHFD1 PE=1 SV=3"",Homo sapiens";;;;;;;;
P27695,C,canonical,  1.000,  1.000,4,  2.632,4,14,14q11.2,20923354,20925926,+,,,P27695,327,8,,,,APEX1_HUMAN DNA-(apurinic or apyrimidinic site) lyase OS=Homo sapiens GN=APEX1 PE=1 SV=2,Homo sapiens;;;;;;;;
O75131,C,canonical,  1.000,  1.000,6,  1.974,3,8,8q21.3,87497059,87573726,+,,,O95741,328,35,,,,CPNE3_HUMAN Copine-3 OS=Homo sapiens GN=CPNE3 PE=1 SV=1,Homo sapiens;;;;;;;;
O95741,C,canonical,  1.000,  1.000,24,  7.179,13,14,14q11.2,24540756,24547295,+,,,O95741,328,35,,,,CPNE6_HUMAN Copine-6 OS=Homo sapiens GN=CPNE6 PE=1 SV=3,Homo sapiens;;;;;;;;
Q96FN4,C,canonical,  1.000,  1.000,8,  3.037,4,16,16q13,57126449,57181878,+,,,O95741,328,35,,,,CPNE2_HUMAN Copine-2 OS=Homo sapiens GN=CPNE2 PE=1 SV=3,Homo sapiens;;;;;;;;
Q9HCH3,C,canonical,  1.000,  1.000,22,  7.006,13,6,6p21.2,36708555,36807778,-,,,O95741,328,35,,,,CPNE5_HUMAN Copine-5 OS=Homo sapiens GN=CPNE5 PE=1 SV=2,Homo sapiens;;;;;;;;
Q9UL46,C,canonical,  1.000,  1.000,7,  4.607,4,14,14q12,24612574,24616430,-,,,Q9UL46,329,6,,,,PSME2_HUMAN Proteasome activator complex subunit 2 OS=Homo sapiens GN=PSME2 PE=1 SV=4,Homo sapiens;;;;;;;;
Q92696,C,canonical,  1.000,  1.000,4,  1.039,2,14,14q12,24734744,24740945,-,,,Q92696,330,3,,,,PGTA_HUMAN Geranylgeranyl transferase type-2 subunit alpha OS=Homo sapiens GN=RABGGTA PE=1 SV=2,Homo sapiens;;;;;;;;
P11216,C,canonical,  1.000,  1.000,89, 17.227,38,20,20p11.21,25228705,25278650,+,,,P11216,331,12,,,,""PYGB_HUMAN Glycogen phosphorylase, brain form OS=Homo sapiens GN=PYGB PE=1 SV=5"",Homo sapiens";;;;;;;;
P11217,C,canonical,  1.000,  1.000,43,  8.163,24,11,11q13.1,64513861,64527769,-,,,P11216,331,12,,,,""PYGM_HUMAN Glycogen phosphorylase, muscle form OS=Homo sapiens GN=PYGM PE=1 SV=6"",Homo sapiens";;;;;;;;
O43399-3,C,canonical,  1.000,  1.000,13, 11.666,5,20,20q13.33,62496643,62522898,+,,,O43399-3,332,8,,,,TPD54_HUMAN Isoform 3 of Tumor protein D54 OS=Homo sapiens GN=TPD52L2,Homo sapiens;;;;;;;;
P68104,C,canonical,  0.725,  1.000,31, 14.572,13,6,6q13,74227238,74231311,-,,,Q05639,333,19,,,,EF1A1_HUMAN Elongation factor 1-alpha 1 OS=Homo sapiens GN=EEF1A1 PE=1 SV=1,Homo sapiens;;;;;;;;
Q05639,C,canonical,  1.000,  1.000,26, 12.222,13,20,20q13.33,62119366,62130505,-,,,Q05639,333,19,,,,EF1A2_HUMAN Elongation factor 1-alpha 2 OS=Homo sapiens GN=EEF1A2 PE=1 SV=1,Homo sapiens;;;;;;;;
P68400,C,canonical,  1.000,  1.000,15,  7.793,6,20,20p13,461741,524465,-,,,P68400,334,6,,,,CSK21_HUMAN Casein kinase II subunit alpha OS=Homo sapiens GN=CSNK2A1 PE=1 SV=1,Homo sapiens;;;;;;;;
Q13424,C,canonical,  1.000,  1.000,13,  4.753,7,20,20q11.21,31995761,32031698,-,,,Q13424,335,2,,,,SNTA1_HUMAN Alpha-1-syntrophin OS=Homo sapiens GN=SNTA1 PE=1 SV=1,Homo sapiens;;;;;;;;
P23526,C,canonical,  1.000,  1.000,15,  5.923,9,20,20q11.22,32868074,32891154,-,,,P23526,336,2,,,,SAHH_HUMAN Adenosylhomocysteinase OS=Homo sapiens GN=AHCY PE=1 SV=4,Homo sapiens;;;;;;;;
Q9HDC9,C,canonical,  1.000,  1.000,6,  2.575,4,20,20p11.21,24943561,24973615,-,,,Q9HDC9,337,3,,,,APMAP_HUMAN Adipocyte plasma membrane-associated protein OS=Homo sapiens GN=APMAP PE=1 SV=2,Homo sapiens;;;;;;;;
P51553,C,canonical,  1.000,  1.000,20, 10.968,7,X,Xq28,153051221,153059978,-,,,P51553,338,10,,,,""IDH3G_HUMAN Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial OS=Homo sapiens GN=IDH3G PE=1 SV=1"",Homo sapiens";;;;;;;;
O00264,C,canonical,  1.000,  1.000,24, 26.324,7,X,Xq24,118370216,118378429,+,,,O00264,339,2,,,,PGRC1_HUMAN Membrane-associated progesterone receptor component 1 OS=Homo sapiens GN=PGRMC1 PE=1 SV=3,Homo sapiens;;;;;;;;
Q14155,C,canonical,  0.802,  1.000,7,  1.536,4,13,13q34,111766966,111945783,+,,,Q14155,340,16,,,,ARHG7_HUMAN Rho guanine nucleotide exchange factor 7 OS=Homo sapiens GN=ARHGEF7 PE=1 SV=2,Homo sapiens;;;;;;;;
P31146,C,canonical,  1.000,  1.000,20,  8.584,12,16,16p11.2,30194743,30200397,+,,,P31146,341,10,,,,COR1A_HUMAN Coronin-1A OS=Homo sapiens GN=CORO1A PE=1 SV=4,Homo sapiens;;;;;;;;
Q13232,C,canonical,  1.000,  1.000,8,  6.581,3,16,16p13.3,1820287,1821731,-,,,Q13232,342,2,,,,NDK3_HUMAN Nucleoside diphosphate kinase 3 OS=Homo sapiens GN=NME3 PE=1 SV=2,Homo sapiens;;;;;;;;
P51665,C,canonical,  1.000,  1.000,6,  3.949,4,16,16q23.1,74330673,74340186,+,,,P51665,343,5,,,,PSD7_HUMAN 26S proteasome non-ATPase regulatory subunit 7 OS=Homo sapiens GN=PSMD7 PE=1 SV=2,Homo sapiens;;;;;;;;
Q14894,C,canonical,  1.000,  1.000,101, 62.314,20,16,16p12.2,21269842,21314372,-,,,Q14894,344,7,,,,CRYM_HUMAN Thiomorpholine-carboxylate dehydrogenase OS=Homo sapiens GN=CRYM PE=1 SV=1,Homo sapiens;;;;;;;;
P30519,C,canonical,  0.763,  1.000,8,  4.387,5,16,16p13.3,4526380,4560347,+,,,P30519,345,9,,,,HMOX2_HUMAN Heme oxygenase 2 OS=Homo sapiens GN=HMOX2 PE=1 SV=2,Homo sapiens;;;;;;;;
Q16698,C,canonical,  1.000,  1.000,13,  5.833,8,8,8q21.3,91013633,91064236,+,,,Q16698,346,8,,,,""DECR_HUMAN 2,4-dienoyl-CoA reductase, mitochondrial OS=Homo sapiens GN=DECR1 PE=1 SV=1"",Homo sapiens";;;;;;;;
Q8TB36,C,canonical,  1.000,  1.000,19, 12.504,10,8,8q21.11,75262617,75279111,+,,,Q8TB36,347,4,,,,GDAP1_HUMAN Ganglioside-induced differentiation-associated protein 1 OS=Homo sapiens GN=GDAP1 PE=1 SV=3,Homo sapiens;;;;;;;;
P37235,C,canonical,  0.338,  1.000,7,  4.607,4,2,2p25.1,10443033,10567735,+,,,P61601,348,20,,,,HPCL1_HUMAN Hippocalcin-like protein 1 OS=Homo sapiens GN=HPCAL1 PE=1 SV=3,Homo sapiens;;;;;;;;
P61601,C,canonical,  1.000,  1.000,15, 11.390,8,8,8q22.3,102698955,102803189,-,,,P61601,348,20,,,,NCALD_HUMAN Neurocalcin-delta OS=Homo sapiens GN=NCALD PE=2 SV=2,Homo sapiens;;;;;;;;
P84074,C,canonical,  1.000,  1.000,10,  6.581,4,1,1p35.1,33352036,33360247,+,,,P61601,348,20,,,,HPCA_HUMAN Neuron-specific calcium-binding protein hippocalcin OS=Homo sapiens GN=HPCA PE=1 SV=2,Homo sapiens;;;;;;;;
P00390,C,canonical,  1.000,  1.000,3,  1.234,3,8,8p12,30535583,30585443,-,,,P00390,349,6,,,,""GSHR_HUMAN Glutathione reductase, mitochondrial OS=Homo sapiens GN=GSR PE=1 SV=2"",Homo sapiens";;;;;;;;
Q9Y230,C,canonical,  1.000,  1.000,10,  3.656,5,19,19q13.33,49497156,49519182,+,,,Q9Y230,350,3,,,,RUVB2_HUMAN RuvB-like 2 OS=Homo sapiens GN=RUVBL2 PE=1 SV=3,Homo sapiens;;;;;;;;
IPI00848328,,canonical,  0.020,  1.000,11,  6.787,6,,,,,,,,P14866,351,7,,,,""IPI:IPI00848328.1|H-INV:HIT000332638 Tax_Id=9606 Gene_Symbol=- Similar to Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial precursor"",Homo sapiens";;;;;;;;
P14866,C,canonical,  1.000,  1.000,13,  4.753,8,19,19q13.2,39327029,39340617,-,,,P14866,351,7,,,,HNRPL_HUMAN Heterogeneous nuclear ribonucleoprotein L OS=Homo sapiens GN=HNRNPL PE=1 SV=2,Homo sapiens;;;;;;;;
Q9HAP6,C,canonical,  1.000,  1.000,4,  3.291,2,19,19q13.33,49617618,49621717,+,,,Q9HAP6,352,2,,,,LIN7B_HUMAN Protein lin-7 homolog B OS=Homo sapiens GN=LIN7B PE=1 SV=1,Homo sapiens;;;;;;;;
Q9P2U7,C,canonical,  1.000,  1.000,13,  5.580,7,19,19q13.33,49932656,49944808,-,,,Q9P2U7,353,4,,,,VGLU1_HUMAN Vesicular glutamate transporter 1 OS=Homo sapiens GN=SLC17A7 PE=1 SV=1,Homo sapiens;;;;;;;;
O43765,C,canonical,  1.000,  1.000,6,  4.231,3,19,19p13.3,2754712,2783354,-,,,O43765,354,2,,,,SGTA_HUMAN Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Homo sapiens GN=SGTA PE=1 SV=1,Homo sapiens;;;;;;;;
Q99426,C,canonical,  1.000,  1.000,17, 11.188,7,19,19q13.12,36605888,36616847,+,,,Q99426,355,2,,,,TBCB_HUMAN Tubulin-folding cofactor B OS=Homo sapiens GN=TBCB PE=1 SV=2,Homo sapiens;;;;;;;;
O60664,C,canonical,  1.000,  1.000,4,  1.519,2,19,19p13.3,4838346,4867780,-,,,O60664,356,5,,,,PLIN3_HUMAN Perilipin-3 OS=Homo sapiens GN=PLIN3 PE=1 SV=3,Homo sapiens;;;;;;;;
Q13938,C,canonical,  1.000,  1.000,4,  3.590,2,19,19p13.3,5914193,5916219,+,,,Q13938,357,5,,,,CAYP1_HUMAN Calcyphosin OS=Homo sapiens GN=CAPS PE=1 SV=1,Homo sapiens;;;;;;;;
O95716,C,canonical,  1.000,  1.000,15, 10.577,4,19,19p13.2,11432723,11450344,-,,,P20336,358,3,,,,RAB3D_HUMAN Ras-related protein Rab-3D OS=Homo sapiens GN=RAB3D PE=1 SV=1,Homo sapiens;;;;;;;;
P20336,C,canonical,  1.000,  1.000,41, 31.133,7,19,19p13.11,18307594,18314839,-,,,P20336,358,3,,,,RAB3A_HUMAN Ras-related protein Rab-3A OS=Homo sapiens GN=RAB3A PE=1 SV=1,Homo sapiens;;;;;;;;
P43490,C,canonical,  1.000,  1.000,2,  0.681,2,7,7q22.3,105888731,105925638,-,,,P43490,359,5,,,,NAMPT_HUMAN Nicotinamide phosphoribosyltransferase OS=Homo sapiens GN=NAMPT PE=1 SV=1,Homo sapiens;;;;;;;;
